Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1105890,3,3,10,2,3,1,4,4,1,11,2,10,5350,22,539,2.2,243.18,10.07,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.6450,0.0000,0.4500,0.0000,0.5500,0.7100,0.0000,0.1000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1105900,4,3,10,2,2,6,4,3,1,9,2,15,14500,38,1538,2.53,381.58,10.61,1.0000,0.0000,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5810,0.1100,0.6400,0.0000,0.2500,0.9000,0.0000,0.0000,0.0100,0.0900,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
1106020,2,3,10,2,4,5,5,4,1,14,5,16,14900,32,998,2,465.63,6.7,0.8300,0.0000,0.1700,0.0400,0.7900,0.0000,0.0100,0.0000,0.0000,0.0400,0.0000,0.1280,0.0200,0.1800,0.7900,0.0100,0.0900,0.0600,0.0500,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.7900,0.0000
1106040,4,1,10,2,2,1,4,2,1,8,6,20,13100,31,1436,1.55,422.58,10.96,0.9700,0.0000,0.0300,0.0700,0.0000,0.0000,0.0500,0.0000,0.0200,0.0500,0.0400,0.7820,0.1700,0.8300,0.0000,0.0000,0.6900,0.1200,0.0700,0.0000,0.0900,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000
1106090,3,1,10,2,4,4,5,2,1,14,5,19,17850,34,1874,1.79,525,10.5,0.8300,0.1300,0.0400,0.0000,0.0800,0.0000,0.6000,0.0000,0.0400,0.0000,0.0100,0.2660,0.0500,0.8400,0.0800,0.0300,0.7900,0.0100,0.0400,0.0100,0.0100,0.0100,0.0400,0.0100,0.0000,0.0800,0.0000
1106180,1,1,16,2,2,7,4,3,1,38,3,23,10800,32,1918.5,1.39,337.5,17.76,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1900,0.1400,0.0000,0.0000,0.0000,0.6760,0.6400,0.3600,0.0000,0.0000,0.6500,0.1000,0.0100,0.0000,0.0100,0.0300,0.0000,0.0200,0.1900,0.0000,0.0000
1106290,2,0,0,0,2,0,0,5,0,0,5,21,4250,23,658,1.1,184.78,15.48,1.0000,0.0000,0.0000,0.1600,0.0000,0.1600,0.0000,0.0500,0.0000,0.0000,0.0200,0.6060,0.4400,0.5600,0.0000,0.0000,0.5200,0.2100,0.0500,0.1600,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000
1106360,3,0,0,0,2,0,0,5,0,0,3,4,2175,7,266,1.75,310.71,12.23,0.8200,0.0000,0.1800,0.6900,0.0000,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.1030,0.1000,0.9000,0.0000,0.0000,0.6900,0.0000,0.0600,0.2100,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1106440,3,3,10,2,4,4,5,2,2,14,2,8,5700,22,462.5,2.75,259.09,8.11,0.8200,0.1800,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8420,0.0000,0.1600,0.0000,0.8400,0.8900,0.0000,0.0000,0.0400,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1106550,2,3,10,2,2,7,5,4,0,15,6,28,14400,41,1641.5,1.46,351.22,11.4,1.0000,0.0000,0.0000,0.2700,0.0800,0.0100,0.0000,0.0000,0.0100,0.0100,0.0000,0.6110,0.1400,0.7700,0.0800,0.0000,0.2900,0.4800,0.0300,0.0200,0.0400,0.0000,0.0100,0.0400,0.0000,0.0800,0.0000
1106570,1,3,10,2,2,7,3,1,1,30,4,17,9400,22,1513.5,1.29,427.27,16.1,0.9500,0.0500,0.0000,0.3000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.1000,0.5530,0.6500,0.3500,0.0000,0.0000,0.4800,0.2700,0.1000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100
1106630,3,3,10,2,2,5,5,3,1,15,5,8,11450,20,1138,2.5,572.5,9.94,1.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0500,0.0100,0.0000,0.7500,0.0000,0.1570,0.0100,0.9300,0.0300,0.0300,0.0800,0.1300,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0300,0.0000
1106730,3,3,10,2,2,5,4,3,1,20,6,36,9225,49,1220,1.36,188.27,13.22,0.8200,0.1100,0.0700,0.0100,0.0000,0.0000,0.0100,0.0200,0.1000,0.0300,0.0000,0.8320,0.3200,0.5800,0.0000,0.1000,0.5600,0.0000,0.0500,0.0200,0.0200,0.0600,0.1000,0.0300,0.0200,0.0000,0.1500
1106800,3,3,10,1,2,5,4,1,1,15,1,2,1350,2,142,1,675,10.52,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.5600,0.0000,0.0000,0.0000,0.0000
1106810,2,3,10,2,2,5,5,3,1,12,4,7,3075,7,395.25,1,439.29,12.85,0.8000,0.2000,0.0000,0.1600,0.0000,0.0700,0.1300,0.0000,0.0000,0.0000,0.0000,0.6340,0.3900,0.6100,0.0000,0.0000,0.8300,0.0000,0.0000,0.0700,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
1110140,3,3,10,2,2,5,3,1,1,15,2,12,8525,37,1325.5,3.08,230.41,15.55,0.8900,0.0200,0.0900,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.9910,0.9800,0.0200,0.0000,0.0000,0.0000,0.0000,0.7700,0.1100,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000
1110290,3,3,17,2,3,5,5,4,1,31,2,16,12625,42,2120.5,2.63,300.6,16.8,0.9800,0.0200,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8180,0.7900,0.2100,0.0000,0.0000,0.3800,0.4800,0.0000,0.1200,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0200
1110370,2,1,4,2,4,4,5,4,2,6,4,26,15500,30,1785.5,1.15,516.67,11.52,0.6200,0.3600,0.0200,0.0000,0.0000,0.0200,0.0000,0.0000,0.2100,0.1300,0.0000,0.6390,0.2800,0.6300,0.0000,0.0900,0.4700,0.0300,0.1300,0.0200,0.0500,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000
1110380,3,3,6,2,4,4,5,4,1,10,6,23,26050,57,2647,2.48,457.02,10.16,0.9600,0.0200,0.0200,0.0000,0.0100,0.0200,0.0000,0.0100,0.0000,0.0500,0.0000,0.9090,0.2400,0.7500,0.0100,0.0000,0.0200,0.0000,0.2200,0.0200,0.0900,0.0000,0.0000,0.0000,0.0100,0.0100,0.6300
1110540,1,2,6,2,2,7,4,4,1,38,4,14,10225,48,1801,3.43,213.02,17.61,0.9000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.1800,0.0000,0.0600,0.0100,0.7510,0.8200,0.1800,0.0000,0.0000,0.0100,0.0100,0.6000,0.0000,0.0000,0.0000,0.0000,0.0100,0.3700,0.0000,0.0000
1110550,2,3,10,2,4,4,4,4,1,10,7,21,46350,56,4416,2.67,827.68,9.53,0.9800,0.0100,0.0200,0.4300,0.2800,0.0100,0.0100,0.0000,0.0100,0.0000,0.0100,0.2540,0.0200,0.6900,0.2800,0.0100,0.5600,0.0700,0.0500,0.0300,0.0000,0.0000,0.0100,0.0000,0.0000,0.2800,0.0000
1110680,3,3,10,2,4,5,3,4,1,11,4,29,18025,72,2307.25,2.48,250.35,12.8,1.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.1700,0.0000,0.0000,0.0400,0.0000,0.7020,0.3400,0.6600,0.0000,0.0000,0.5300,0.0000,0.0700,0.2800,0.1100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
1110890,2,3,10,2,4,4,5,4,1,17,3,16,12350,29,1181.5,1.81,425.86,9.57,0.9500,0.0500,0.0000,0.1000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8420,0.1200,0.6700,0.0000,0.2100,0.6600,0.0000,0.0100,0.0800,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2200
1110970,3,3,10,2,4,4,6,3,2,16,5,14,10775,29,1028,2.07,371.55,9.54,0.9500,0.0000,0.0500,0.0900,0.0100,0.0000,0.0000,0.0000,0.0100,0.0000,0.0200,0.8650,0.1000,0.1000,0.0100,0.7900,0.8500,0.0200,0.0000,0.1100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000
1111010,1,2,4,2,4,5,5,4,1,31,8,44,15135,61,1675.5,1.39,248.11,11.07,0.8500,0.1400,0.0100,0.0100,0.0200,0.0000,0.0100,0.0100,0.0800,0.0500,0.0000,0.8100,0.0900,0.8700,0.0200,0.0200,0.2800,0.2100,0.0500,0.0100,0.0200,0.0000,0.3200,0.0000,0.0100,0.0200,0.0800
1111100,1,2,17,2,4,7,3,4,1,1,3,5,10800,46,1626,9.2,234.78,15.06,1.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.5100,0.4510,0.5100,0.4500,0.0400,0.0000,0.0000,0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000
1111180,3,3,17,2,4,5,4,4,1,12,3,21,30325,41,2357.5,1.95,739.63,7.77,0.8100,0.1500,0.0400,0.0000,0.4000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,0.0900,0.2300,0.4400,0.2300,0.4400,0.0600,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000
1111280,1,1,10,2,4,7,4,4,2,38,4,23,9425,43,1855.5,1.87,219.19,19.69,0.6900,0.2700,0.0400,0.1900,0.0000,0.1400,0.0000,0.0200,0.0000,0.0000,0.0000,0.6550,0.6400,0.3600,0.0000,0.0000,0.3800,0.0000,0.1000,0.2000,0.0000,0.2900,0.0000,0.0000,0.0200,0.0000,0.0200
1111310,2,3,6,2,4,4,3,4,0,16,4,8,31575,28,3385,3.5,1127.68,10.72,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8600,0.0000,0.0000,0.0000,0.0100,0.1310,0.0700,0.9300,0.0000,0.0000,0.9400,0.0100,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1111410,3,3,17,2,4,4,6,2,2,19,6,20,28100,70,2467.25,3.5,401.43,8.78,0.9500,0.0000,0.0500,0.0100,0.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.6750,0.0600,0.4700,0.2900,0.1800,0.1900,0.4700,0.0200,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.2900,0.0000
1111500,1,3,10,2,4,5,4,4,1,26,3,18,6950,26,1041.5,1.44,267.31,14.99,0.8600,0.1400,0.0000,0.5700,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.3850,0.4700,0.5300,0.0000,0.0000,0.8200,0.0000,0.0000,0.0600,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000
1111710,2,0,0,0,3,0,0,5,0,0,2,2,1300,2,93,1,650,7.15,1.0000,0.0000,0.0000,0.3100,0.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3100,0.6900,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6900,0.0000
1111750,3,3,10,2,3,4,3,4,1,18,5,13,24750,91,2798.5,7,271.98,11.31,0.9800,0.0000,0.0200,0.2900,0.0300,0.0000,0.0300,0.0000,0.0000,0.3000,0.0000,0.3520,0.0300,0.9400,0.0300,0.0000,0.3500,0.0600,0.5300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0300,0.0000
1115100,3,3,10,2,4,4,5,4,1,11,4,12,11650,28,1351,2.33,416.07,11.6,0.9400,0.0000,0.0600,0.0000,0.5000,0.0000,0.0000,0.0100,0.0000,0.0000,0.2600,0.2270,0.4900,0.0100,0.5000,0.0000,0.0000,0.4600,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0100,0.5000,0.0000
1115200,2,1,4,2,3,6,5,2,1,18,3,24,14250,38,1494.5,1.58,375,10.49,0.9500,0.0500,0.0000,0.5300,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4600,0.1200,0.6200,0.0000,0.2600,0.7900,0.0000,0.0200,0.1700,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
1115320,2,3,17,2,3,5,4,4,0,11,2,6,13400,18,1274.5,3,744.44,9.51,0.9600,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2200,0.0000,0.7840,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1115330,3,3,10,2,3,4,6,4,1,15,7,20,17175,58,1924.5,2.9,296.12,11.21,0.9900,0.0000,0.0100,0.4800,0.0200,0.0000,0.0200,0.0200,0.0000,0.0700,0.0200,0.3830,0.1800,0.7900,0.0200,0.0100,0.7400,0.0300,0.0700,0.0100,0.1200,0.0000,0.0000,0.0000,0.0200,0.0200,0.0000
1115620,3,1,12,2,3,5,5,2,1,15,4,17,9900,30,1062.5,1.76,330,10.73,1.0000,0.0000,0.0000,0.5200,0.0800,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.3260,0.1300,0.7800,0.0800,0.0200,0.7700,0.0000,0.0300,0.0000,0.0400,0.0000,0.0800,0.0000,0.0000,0.0800,0.0000
1115710,2,1,13,2,4,1,5,4,2,31,6,16,9100,21,949.5,1.31,433.33,10.43,0.9200,0.0800,0.0000,0.0400,0.0300,0.0200,0.0000,0.0000,0.1600,0.0300,0.0000,0.7170,0.0700,0.6500,0.0300,0.2600,0.2700,0.4000,0.0300,0.0400,0.0700,0.0000,0.1600,0.0000,0.0000,0.0300,0.0000
1115800,3,3,10,2,3,5,4,2,1,12,4,18,7280,27,862.6,1.5,269.63,11.85,0.8400,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0900,0.0300,0.0000,0.8080,0.2900,0.7100,0.0000,0.0000,0.0900,0.1800,0.1600,0.0600,0.0100,0.0000,0.0900,0.0000,0.0700,0.0000,0.3300
1115970,1,0,0,0,3,0,0,5,0,0,2,3,2750,3,305,1,916.67,11.09,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2700,0.0000,0.0000,0.7270,0.0000,1.0000,0.0000,0.0000,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.2700,0.0000,0.0000,0.0000,0.0000
1116000,2,1,4,2,3,5,4,4,1,23,5,23,9250,32,979.2,1.39,289.06,10.59,0.6800,0.1400,0.1800,0.0100,0.0000,0.0000,0.0100,0.0000,0.0200,0.0000,0.0100,0.9460,0.2700,0.3100,0.0000,0.4200,0.5700,0.0100,0.1900,0.0600,0.0000,0.0000,0.0200,0.0100,0.0000,0.0000,0.1300
1116050,3,3,10,2,3,4,6,3,1,12,5,23,16425,41,1683.5,1.78,400.61,10.25,0.8100,0.0700,0.1200,0.1200,0.0000,0.0000,0.0100,0.0000,0.0300,0.0000,0.0100,0.8310,0.3600,0.3800,0.1100,0.1500,0.3900,0.2500,0.0400,0.0500,0.2300,0.0000,0.0300,0.0000,0.0000,0.0000,0.0200
1116130,2,1,4,2,3,5,5,2,1,9,5,23,9325,41,1122.5,1.78,227.44,12.04,0.8300,0.1200,0.0400,0.2900,0.0000,0.0500,0.0000,0.0600,0.0200,0.0000,0.0000,0.5900,0.4200,0.5100,0.0000,0.0600,0.7000,0.0200,0.0200,0.0600,0.1300,0.0000,0.0200,0.0000,0.0600,0.0000,0.0000
1116200,2,3,10,2,4,5,2,4,1,32,3,9,6850,24,1026.5,2.67,285.42,14.99,0.9300,0.0700,0.0000,0.1300,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1680,0.1400,0.8600,0.0000,0.0000,0.1600,0.0000,0.0800,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1116250,3,3,10,2,3,6,5,4,1,28,3,10,14150,30,1427.5,3,471.67,10.09,0.9500,0.0000,0.0500,0.0300,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8760,0.0900,0.8200,0.1000,0.0000,0.0300,0.7800,0.0200,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000
1116380,2,2,4,2,3,4,5,4,1,22,3,9,9925,18,1554,2,551.39,15.66,0.9800,0.0200,0.0000,0.2500,0.0000,0.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.1560,0.0700,0.9200,0.0000,0.0100,0.2800,0.0000,0.0000,0.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1116470,3,3,10,2,3,4,6,3,2,10,5,10,7675,26,852.5,2.6,295.19,11.11,0.9700,0.0300,0.0000,0.4800,0.0400,0.0000,0.0000,0.0000,0.0300,0.0000,0.0600,0.3910,0.1000,0.8600,0.0400,0.0000,0.8300,0.0600,0.0000,0.0000,0.0400,0.0000,0.0300,0.0000,0.0000,0.0400,0.0000
1116570,3,3,17,2,4,4,7,2,1,10,2,4,17950,18,1285,4.5,997.22,7.16,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.9920,0.0100,0.0000,0.0000,0.9900,0.9900,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1116580,2,3,10,2,3,4,3,4,1,18,2,11,4975,19,866.5,1.73,261.84,17.42,0.9500,0.0500,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,0.9100,0.0900,0.0000,0.0000,0.0900,0.0000,0.0000,0.3000,0.0400,0.4700,0.0000,0.0000,0.0100,0.0000,0.0900
1116630,3,3,10,2,3,4,4,2,1,13,3,28,10195,50,1246.5,1.79,203.9,12.23,0.9500,0.0100,0.0300,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.3010,0.2500,0.6800,0.0000,0.0700,0.5400,0.0000,0.4300,0.0000,0.0100,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
1116730,3,3,10,2,4,3,3,4,1,17,3,17,6100,25,639.5,1.47,244,10.48,0.4700,0.5300,0.0000,0.0500,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000,0.0000,0.6890,0.2500,0.6500,0.0000,0.1000,0.7900,0.0000,0.0000,0.0000,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1120150,1,2,10,2,4,5,4,4,1,18,4,28,13020,66,2059,2.36,197.27,15.81,0.5900,0.3400,0.0700,0.0000,0.0000,0.4100,0.0000,0.0800,0.0000,0.0000,0.0400,0.4640,0.3800,0.6200,0.0000,0.0000,0.0300,0.0600,0.0100,0.4800,0.1100,0.0000,0.0000,0.0000,0.0900,0.0000,0.2200
1120250,2,1,5,2,4,5,6,1,1,21,3,9,14350,35,1643.5,3.89,410,11.45,0.9700,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1100,0.1300,0.0000,0.7530,0.5000,0.4800,0.0000,0.0200,0.0900,0.0000,0.7100,0.0000,0.0800,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000
1120440,1,3,4,1,4,5,5,1,1,32,7,18,11725,34,1270,1.89,344.85,10.83,0.8400,0.1300,0.0300,0.3100,0.2400,0.0000,0.0000,0.0100,0.2200,0.0700,0.0300,0.1190,0.1200,0.6200,0.2600,0.0000,0.3100,0.0900,0.0700,0.0500,0.0000,0.0000,0.2200,0.0000,0.0100,0.2600,0.0000
1120450,3,3,10,2,4,4,5,2,1,20,4,18,10025,24,1267.5,1.33,417.71,12.64,0.9400,0.0600,0.0000,0.0500,0.0000,0.0000,0.4400,0.0000,0.0400,0.0000,0.0000,0.4740,0.2900,0.6100,0.0000,0.1000,0.6700,0.2300,0.0100,0.0500,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000
1120550,1,3,3,2,3,7,3,4,1,14,4,13,9800,26,1534.25,2,376.92,15.66,1.0000,0.0000,0.0000,0.7000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0100,0.2650,0.5700,0.4300,0.0000,0.0000,0.8800,0.0500,0.0000,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000
1120560,2,3,3,2,4,6,4,4,1,10,3,4,1175,4,187.5,1,293.75,15.96,1.0000,0.0000,0.0000,0.4300,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.4470,0.5700,0.4300,0.0000,0.0000,0.7400,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.1300,0.0000,0.0000
1120690,3,3,10,2,4,4,5,4,1,27,4,19,12475,27,1641.5,1.42,462.04,13.16,1.0000,0.0000,0.0000,0.2400,0.0400,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.6870,0.5000,0.4600,0.0400,0.0000,0.3200,0.1000,0.2300,0.0000,0.0500,0.2200,0.0400,0.0000,0.0000,0.0400,0.0000
1120850,3,3,10,2,4,5,8,3,2,14,2,2,13500,23,1325,11.5,586.96,9.81,0.9600,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9300,0.0000,0.0670,0.0000,1.0000,0.0000,0.0000,0.0700,0.0000,0.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1120870,2,1,4,2,3,4,5,4,1,33,3,26,12750,46,1747.5,1.77,277.17,13.71,0.9400,0.0500,0.0100,0.0000,0.0000,0.0300,0.0000,0.1200,0.0000,0.0000,0.0000,0.8470,0.7000,0.1100,0.0000,0.1800,0.6100,0.0100,0.0100,0.2100,0.0000,0.0000,0.0000,0.0000,0.1700,0.0000,0.0000
1120960,1,1,4,2,3,6,3,4,1,30,4,13,11200,49,1488.25,3.77,228.57,13.29,0.9100,0.0000,0.0900,0.0600,0.0000,0.0400,0.0000,0.0000,0.1300,0.0000,0.0000,0.7700,0.0700,0.9300,0.0000,0.0000,0.0800,0.4000,0.3500,0.0400,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000
1121050,1,1,4,2,2,6,10,3,1,51,8,56,22325,86,3576.5,1.54,259.59,16.02,0.8200,0.1500,0.0300,0.0100,0.0100,0.0200,0.0000,0.0200,0.0100,0.0700,0.0700,0.7890,0.6100,0.3600,0.0100,0.0200,0.2500,0.2200,0.0700,0.2300,0.0000,0.0700,0.0100,0.0400,0.0600,0.0100,0.0300
1121170,3,3,9,2,4,4,5,2,1,31,7,22,11775,36,1510.5,1.64,327.08,12.83,0.9000,0.1000,0.0000,0.3700,0.0000,0.0200,0.1500,0.0300,0.0000,0.0800,0.0400,0.3080,0.2200,0.7800,0.0000,0.0000,0.6800,0.0400,0.1200,0.0400,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0800
1121270,1,1,15,2,3,7,5,4,1,30,3,15,12775,46,2797,3.07,277.72,21.89,0.8400,0.0000,0.1600,0.0000,0.0500,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000,0.6890,0.9500,0.0000,0.0500,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.4400,0.0500,0.0100
1121350,2,3,12,2,4,5,7,2,1,48,7,43,12950,61,1793.5,1.42,212.3,13.85,0.8100,0.1500,0.0300,0.1200,0.0000,0.0300,0.0500,0.0200,0.0100,0.0000,0.0600,0.7160,0.4000,0.2000,0.0000,0.4000,0.4700,0.1000,0.0900,0.1900,0.0000,0.1000,0.0100,0.0000,0.0200,0.0000,0.0300
1121440,1,1,4,2,3,7,5,2,1,26,2,18,5650,21,789,1.17,269.05,13.96,1.0000,0.0000,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6000,0.3500,0.0000,0.0500,0.5600,0.2700,0.0000,0.0800,0.0700,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
1121450,3,3,10,2,4,5,2,4,1,32,4,14,4225,20,625.5,1.43,211.25,14.8,0.9500,0.0500,0.0000,0.5900,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0700,0.2660,0.5500,0.4500,0.0000,0.0000,0.6800,0.0700,0.0500,0.0000,0.0000,0.1200,0.0700,0.0000,0.0000,0.0000,0.0000
1121570,2,2,8,2,4,3,5,2,1,31,4,31,17400,42,2207,1.35,414.29,12.68,0.9400,0.0300,0.0300,0.0500,0.0500,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.8840,0.4800,0.1100,0.0500,0.3500,0.7900,0.0300,0.0000,0.0900,0.0300,0.0000,0.0000,0.0000,0.0100,0.0500,0.0000
1121660,1,3,9,2,3,7,9,3,1,45,4,15,22925,36,3014.5,2.4,636.81,13.15,0.8900,0.0200,0.0900,0.0200,0.0000,0.0000,0.0000,0.0100,0.0200,0.0000,0.0000,0.9600,0.9200,0.0800,0.0000,0.0000,0.0500,0.0100,0.8500,0.0300,0.0000,0.0200,0.0200,0.0000,0.0200,0.0000,0.0000
1121760,2,3,14,1,4,5,5,1,0,14,4,29,17825,72,2406,2.48,247.57,13.5,1.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.2500,0.0100,0.6000,0.3800,0.4900,0.1300,0.0000,0.0000,0.1100,0.3500,0.2300,0.0000,0.0000,0.0000,0.1200,0.0000,0.1300,0.0500
1121780,1,1,4,2,4,4,4,4,1,24,3,20,9025,25,1387.5,1.25,361,15.37,0.4900,0.1200,0.3800,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.9340,0.5900,0.4100,0.0000,0.0000,0.1900,0.1800,0.0000,0.4800,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700
1125100,2,1,10,2,4,5,2,4,1,30,4,16,4450,23,541.5,1.44,193.48,12.17,0.3900,0.3700,0.2400,0.0900,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.6570,0.3400,0.2600,0.1300,0.2700,0.6000,0.1200,0.0800,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.1300,0.0000
1125140,2,1,16,2,4,5,3,4,1,33,5,33,9970,50,1331.35,1.52,199.4,13.35,0.7400,0.0700,0.1900,0.1600,0.0200,0.0000,0.0000,0.0800,0.0000,0.0100,0.0000,0.7390,0.2700,0.6900,0.0400,0.0000,0.4300,0.3100,0.0100,0.0000,0.0400,0.0200,0.0000,0.0000,0.0800,0.0400,0.0700
